"Date","New_Loc","STSR","Depth","SST","Trip"
2015-02-07,"Joubertsdam",0,12.2,17.2,1
2015-02-07,"Joubertsdam",0,12,17,2
2015-02-08,"Joubertsdam",1,9.3,17.5,1
2015-02-09,"Joubertsdam",1,12.3,17.8,1
2015-02-09,"Joubertsdam",0,12.3,17.8,2
2015-02-09,"Joubertsdam",0,12.3,17.8,3
2015-02-11,"Joubertsdam",0,11.5,19,1
2015-02-11,"Joubertsdam",0,11.3,19.5,2
2015-02-12,"Joubertsdam",0,12,18.5,1
2015-02-12,"Joubertsdam",0,NA,18.2,2
2015-02-13,"Joubertsdam",0,10.5,19,1
2015-02-14,"Joubertsdam",1,8.4,19.2,1
2015-02-14,"Joubertsdam",0,9,19.1,2
2015-02-14,"Joubertsdam",0,10.2,19.2,3
2015-02-15,"Joubertsdam",0,9.2,19.2,1
2015-02-15,"Joubertsdam",0,10.7,19.2,2
2015-02-16,"Joubertsdam",0,9.1,18,1
2015-02-16,"Joubertsdam",0,NA,NA,2
2015-02-17,"Joubertsdam",0,7.8,13.4,1
2015-02-17,"Joubertsdam",0,9.7,18.4,2
2015-02-17,"Joubertsdam",0,8.7,13.2,3
2015-02-18,"Joubertsdam",0,10.6,14.9,1
2015-02-19,"Joubertsdam",0,NA,NA,1
2015-02-19,"Joubertsdam",0,12.2,17.5,2
2015-02-19,"Joubertsdam",0,NA,NA,3
2015-02-20,"Joubertsdam",0,11.5,15.7,1
2015-02-21,"Joubertsdam",0,11,16,1
2015-02-22,"Joubertsdam",0,9.7,16.1,1
2015-02-22,"Joubertsdam",0,10,17,2
2015-02-23,"Joubertsdam",0,7.5,15.2,1
2015-02-23,"Joubertsdam",0,8.5,14.3,2
2015-02-24,"Joubertsdam",0,NA,14.3,1
2015-02-24,"Joubertsdam",0,10.1,14.5,2
2015-02-25,"Joubertsdam",0,11,14.1,1
2015-02-25,"Joubertsdam",0,9.9,14.5,2
2015-02-26,"Joubertsdam",0,12,13.8,1
2015-02-27,"Joubertsdam",0,10.3,15.2,1
2015-02-27,"Joubertsdam",0,10.3,15.2,2
2015-02-28,"Joubertsdam",0,10.1,13.7,1
2015-02-28,"Joubertsdam",0,10.1,12.8,2
2015-03-01,"Joubertsdam",0,8.2,11.4,1
2015-03-03,"Joubertsdam",0,10.3,12.4,1
2015-03-03,"Joubertsdam",0,11,12.1,2
2015-03-05,"Joubertsdam",0,9,13.1,1
2015-03-05,"Joubertsdam",0,10.5,13,2
2015-03-06,"Joubertsdam",0,8,12.6,1
2015-03-06,"Joubertsdam",0,8.5,12.6,2
2015-03-07,"Joubertsdam",0,11.3,12.4,1
2015-03-09,"Joubertsdam",0,10.2,12.6,1
2015-03-09,"Joubertsdam",0,7.4,12.9,2
2015-03-09,"Joubertsdam",0,7.3,13.3,3
2015-03-10,"Joubertsdam",0,9.5,13.6,1
2015-03-10,"Joubertsdam",0,9,13.9,2
2015-03-11,"Joubertsdam",0,9.4,14.6,1
2015-03-11,"Joubertsdam",0,9.7,13.2,2
2015-03-12,"Joubertsdam",0,11.2,13.5,1
2015-03-12,"Joubertsdam",0,12,13.4,2
2015-03-13,"Joubertsdam",0,11.5,14.5,1
2015-03-13,"Joubertsdam",0,7.2,14.5,2
2015-03-14,"Joubertsdam",0,11,13.4,1
2015-03-15,"Joubertsdam",0,10.4,13.9,1
2015-03-15,"Joubertsdam",0,9.7,13.9,2
2015-03-16,"Joubertsdam",0,10.2,15.4,1
2015-03-16,"Joubertsdam",0,8.8,15.4,2
2015-03-18,"Joubertsdam",0,11.2,12.6,1
2015-03-18,"Joubertsdam",0,10.9,13.7,2
2015-03-18,"Joubertsdam",0,10.5,14.4,3
2015-03-19,"Joubertsdam",0,7.7,14.1,1
2015-03-19,"Joubertsdam",0,9.7,14,2
2015-03-20,"Joubertsdam",0,9,13.6,1
2015-03-20,"Joubertsdam",0,10.2,14.6,2
2015-03-21,"Joubertsdam",0,11.3,14.4,1
2015-03-21,"Joubertsdam",0,10.5,14.2,2
2015-03-22,"Joubertsdam",0,9.2,14.7,1
2015-03-22,"Joubertsdam",0,8,15.1,2
2015-03-22,"Joubertsdam",0,10.9,15,3
2015-03-23,"Joubertsdam",0,8.4,14.5,1
2015-03-23,"Joubertsdam",0,8.4,14.5,2
2015-03-24,"Joubertsdam",0,8.2,14.9,1
2015-03-24,"Joubertsdam",0,8,15.1,2
2015-03-25,"Joubertsdam",0,8.2,15.2,1
2015-03-25,"Joubertsdam",0,10.8,14.7,2
2015-03-26,"Joubertsdam",0,9.5,14.9,1
2015-03-26,"Joubertsdam",0,8,15.3,2
2015-03-27,"Joubertsdam",1,11,15.6,1
2015-03-27,"Joubertsdam",1,10.2,15.4,2
2015-03-28,"Joubertsdam",0,11.1,13.1,1
2015-03-28,"Joubertsdam",0,11.3,13.3,2
2015-03-29,"Joubertsdam",0,11.4,12.4,1
2015-03-29,"Joubertsdam",0,11.4,12,2
2015-03-30,"Joubertsdam",0,8.6,11.7,1
2015-03-30,"Joubertsdam",0,9.1,11.6,2
2015-03-31,"Joubertsdam",0,7.1,12.6,1
2015-03-31,"Joubertsdam",0,10.2,13.1,2
2015-04-01,"Joubertsdam",0,8.7,12.9,1
2015-04-01,"Joubertsdam",0,10.6,13.4,2
2015-04-01,"Joubertsdam",0,10.2,14.1,3
2015-04-02,"Joubertsdam",0,8.9,14,1
2015-04-02,"Joubertsdam",0,9.5,14.3,2
2015-04-03,"Joubertsdam",0,11.1,13.8,1
2015-04-03,"Joubertsdam",0,10.8,14.7,2
2015-04-03,"Joubertsdam",0,11.9,15.2,3
2015-04-04,"Joubertsdam",0,11,14.1,1
2015-04-04,"Joubertsdam",0,9.5,14.8,2
2015-04-05,"Joubertsdam",0,9.7,13.6,1
2015-04-05,"Joubertsdam",0,9.2,13.5,2
2015-04-06,"Joubertsdam",0,9.5,12.1,1
2015-04-06,"Joubertsdam",0,10.1,12.4,2
2015-04-07,"Joubertsdam",0,8.6,11.2,1
2015-04-07,"Joubertsdam",0,NA,11.5,2
2015-04-08,"Joubertsdam",0,10.4,11.2,1
2015-04-08,"Joubertsdam",0,12.6,11.5,2
2015-04-09,"Joubertsdam",0,9.3,11.3,1
2015-04-09,"Joubertsdam",0,8.6,11.5,2
2015-04-10,"Joubertsdam",0,11.7,11.2,1
2015-04-10,"Joubertsdam",0,8,11.2,2
2015-04-10,"Joubertsdam",0,7.8,11.7,3
2015-04-11,"Joubertsdam",0,8.1,12.5,1
2015-04-11,"Joubertsdam",0,8.7,12.8,2
2015-04-12,"Joubertsdam",0,11.1,13.5,1
2015-04-12,"Joubertsdam",0,10.1,14,2
2015-04-13,"Joubertsdam",0,11.3,13.4,1
2015-04-13,"Joubertsdam",0,10.9,13.7,2
2015-04-13,"Joubertsdam",0,NA,NA,3
2015-04-14,"Joubertsdam",0,10.9,13.8,1
2015-04-14,"Joubertsdam",0,11.9,13.9,2
2015-04-15,"Joubertsdam",0,8.8,13.5,1
2015-04-15,"Joubertsdam",0,12.2,14.1,2
2015-04-18,"Joubertsdam",0,8.7,12.7,1
2015-04-18,"Joubertsdam",0,11.1,12.3,2
2015-04-19,"Joubertsdam",0,8.5,12.6,1
2015-04-19,"Joubertsdam",0,10.4,12.6,2
2015-04-20,"Joubertsdam",0,8.2,13,1
2015-04-20,"Joubertsdam",0,8.1,NA,2
2015-04-21,"Joubertsdam",0,9.2,13.6,1
2015-04-21,"Joubertsdam",0,10.1,13.1,2
2015-04-22,"Joubertsdam",0,10.8,NA,1
2015-04-23,"Joubertsdam",0,11.3,12.5,1
2015-04-23,"Joubertsdam",0,9.6,12.5,2
2015-04-24,"Joubertsdam",0,11.2,12,1
2015-04-25,"Joubertsdam",0,7.5,12,1
2015-04-25,"Joubertsdam",0,10.6,11.9,2
2015-04-26,"Joubertsdam",0,10.7,12.3,1
2015-04-27,"Joubertsdam",0,11,13,1
2015-04-28,"Joubertsdam",0,10.6,12.4,1
2015-04-30,"Joubertsdam",1,11.6,13.8,1
2015-04-30,"Joubertsdam",0,11.5,14.2,2
2015-05-01,"Joubertsdam",0,9.6,16.4,1
2015-05-01,"Joubertsdam",1,10.1,16.8,2
2015-05-02,"Joubertsdam",1,12.4,16.4,1
2015-05-02,"Joubertsdam",0,13.5,16.6,2
2015-05-03,"Joubertsdam",1,10.3,16.5,1
2015-05-03,"Joubertsdam",1,10.3,16.6,2
2015-05-04,"Joubertsdam",1,12.6,17.3,1
2015-05-06,"Joubertsdam",1,NA,16.6,1
2015-05-06,"Joubertsdam",1,12.6,17,2
2015-05-08,"Joubertsdam",1,12,16.3,1
2015-05-08,"Joubertsdam",1,9.9,16.4,2
2015-05-09,"Joubertsdam",1,13,16,1
2015-05-09,"Joubertsdam",1,12,16.2,2
2015-05-10,"Joubertsdam",1,10.6,15.4,1
2015-05-10,"Joubertsdam",0,10.8,16.2,2
2015-05-11,"Joubertsdam",0,11.3,14.4,1
2015-05-12,"Joubertsdam",0,11.6,13.7,1
2015-05-21,"Joubertsdam",0,12.5,15.6,1
2015-05-22,"Joubertsdam",0,8.4,15.6,1
2015-05-22,"Joubertsdam",0,8.4,15.6,2
2015-05-23,"Joubertsdam",0,8.4,15.5,1
2015-05-24,"Joubertsdam",0,10.3,15.6,1
2015-05-24,"Joubertsdam",0,10.6,15.6,2
2015-05-27,"Joubertsdam",0,11,15.6,1
2015-05-27,"Joubertsdam",1,11.5,15.6,2
2015-05-28,"Joubertsdam",0,NA,15.6,1
2015-05-29,"Joubertsdam",0,9.2,15.6,1
2015-06-02,"Joubertsdam",0,11.2,15.5,1
2015-06-04,"Joubertsdam",0,10.2,15.5,1
2015-06-05,"Joubertsdam",1,10.2,15,1
2015-06-05,"Joubertsdam",0,9.1,15.1,2
2015-06-06,"Joubertsdam",0,9.5,14.7,1
2015-06-06,"Joubertsdam",1,8.3,15.1,2
2015-06-07,"Joubertsdam",0,8.5,15.1,1
2015-06-08,"Joubertsdam",0,10.7,14.6,1
2015-06-09,"Joubertsdam",0,8,14.6,1
2015-06-10,"Joubertsdam",0,8.3,14.9,1
2015-06-10,"Joubertsdam",0,11.5,14.8,2
2015-06-11,"Joubertsdam",0,8.2,14.7,1
2015-06-12,"Joubertsdam",0,8.5,14.9,1
2015-06-13,"Joubertsdam",0,10.3,15,1
2015-06-14,"Joubertsdam",0,13.3,14.9,1
2015-06-18,"Joubertsdam",0,10.3,14.7,1
2015-06-19,"Joubertsdam",0,10,14.6,1
2015-06-19,"Joubertsdam",0,7.3,14.7,2
2015-06-19,"Joubertsdam",0,9.3,14,3
2015-06-20,"Joubertsdam",0,9.5,14.6,1
2015-06-21,"Joubertsdam",0,NA,14.7,1
2015-06-21,"Joubertsdam",0,9.4,14.7,2
2015-06-22,"Joubertsdam",1,9.5,14.5,1
2015-06-23,"Joubertsdam",1,12,14.5,1
2015-06-23,"Joubertsdam",0,10.1,14.6,2
2015-06-26,"Joubertsdam",0,9.4,14,1
2015-07-20,"Joubertsdam",0,8.9,14,1
2015-08-23,"Joubertsdam",0,8.7,14.3,1
2015-08-23,"Joubertsdam",0,9.3,14.1,2
2015-08-24,"Joubertsdam",0,8,13.6,1
2015-08-24,"Joubertsdam",0,11.2,13.6,2
2015-08-25,"Joubertsdam",0,10.4,13.8,1
2015-08-25,"Joubertsdam",0,10.2,14.1,2
2015-08-26,"Joubertsdam",0,8.5,14,1
2015-08-27,"Joubertsdam",0,9.3,14,1
2015-08-27,"Joubertsdam",0,10.4,14.1,2
2015-08-28,"Joubertsdam",0,9.5,14,1
2015-08-29,"Joubertsdam",0,10,14.1,1
2015-08-29,"Joubertsdam",0,8.9,14,2
2015-08-29,"Joubertsdam",0,9.5,14.1,3
2015-09-01,"Joubertsdam",0,8.2,14,1
2015-09-01,"Joubertsdam",0,NA,14,2
2015-09-01,"Joubertsdam",0,8.9,14.3,3
2015-09-02,"Joubertsdam",0,10.4,14.2,1
2015-09-02,"Joubertsdam",0,8.4,14.4,2
2015-09-03,"Joubertsdam",0,7,14.2,1
2015-09-03,"Joubertsdam",1,7,14.3,2
2015-09-04,"Joubertsdam",1,7.7,13.7,1
2015-09-04,"Joubertsdam",0,8,13.8,2
2015-09-05,"Joubertsdam",0,9.6,14.4,1
2015-09-05,"Joubertsdam",0,6.9,15,2
2015-09-06,"Joubertsdam",0,8,14.2,1
2015-09-06,"Joubertsdam",0,12.9,14.2,2
2015-09-08,"Joubertsdam",0,10.3,13.9,1
2015-09-08,"Joubertsdam",0,10.8,14.1,2
2015-09-09,"Joubertsdam",0,9.5,13.8,1
2015-09-09,"Joubertsdam",0,9.5,13.8,2
2015-09-14,"Joubertsdam",0,10.5,13.8,1
2015-09-14,"Joubertsdam",0,11.5,13.8,2
2015-09-14,"Joubertsdam",0,9.2,13.9,3
2015-09-15,"Joubertsdam",0,11.2,13.5,1
2015-09-16,"Joubertsdam",0,7.6,13.9,1
2015-09-16,"Joubertsdam",0,8.6,14.4,2
2015-09-17,"Joubertsdam",0,10.8,14,1
2015-09-17,"Joubertsdam",0,NA,NA,2
2015-09-18,"Joubertsdam",0,10.3,14.1,1
2015-09-18,"Joubertsdam",0,8.8,14.1,2
2015-09-19,"Joubertsdam",0,9.6,13.2,1
2015-09-19,"Joubertsdam",0,10,13.4,2
2015-09-20,"Joubertsdam",0,8.2,14,1
2015-09-20,"Joubertsdam",0,12,13.5,2
2015-09-21,"Joubertsdam",0,10,13.4,1
2015-09-22,"Joubertsdam",0,10.3,13.5,1
2015-09-22,"Joubertsdam",0,10.3,13.5,2
2015-09-23,"Joubertsdam",0,9.1,13.8,1
2015-09-23,"Joubertsdam",0,NA,14,2
2015-09-24,"Joubertsdam",0,10.3,14.2,1
2015-09-24,"Joubertsdam",0,10.1,14.2,2
2015-09-25,"Joubertsdam",0,NA,NA,1
2015-09-25,"Joubertsdam",0,9.1,15.2,2
2015-09-26,"Joubertsdam",0,8,14.9,1
2015-09-28,"Joubertsdam",0,10.1,15.5,1
2015-09-28,"Joubertsdam",0,10.2,15.7,2
2015-09-29,"Joubertsdam",0,10.3,15.1,1
2015-09-29,"Joubertsdam",0,NA,NA,2
2015-10-01,"Joubertsdam",0,10,14.5,1
2015-10-01,"Joubertsdam",0,9.5,14.7,2
2015-10-01,"Joubertsdam",0,9.6,15.4,3
2015-10-02,"Joubertsdam",0,10.3,15,1
2015-10-02,"Joubertsdam",0,10.3,15.2,2
2015-10-02,"Joubertsdam",0,NA,NA,3
2015-10-03,"Joubertsdam",0,12.2,14.9,1
2015-10-03,"Joubertsdam",0,NA,15.1,2
2015-10-04,"Joubertsdam",0,11,15.1,1
2015-10-04,"Joubertsdam",0,11,15.2,2
2015-10-05,"Joubertsdam",0,10,15.5,1
2015-10-05,"Joubertsdam",0,NA,NA,2
2015-10-06,"Joubertsdam",0,10.2,15.4,1
2015-10-06,"Joubertsdam",0,9.3,16.1,2
2015-10-06,"Joubertsdam",0,9.1,16.1,3
2015-10-07,"Joubertsdam",0,8.6,15.4,1
2015-10-08,"Joubertsdam",0,9.2,16.4,1
2015-10-08,"Joubertsdam",0,NA,16.5,2
2015-10-08,"Joubertsdam",0,9.8,16.5,3
2015-10-09,"Joubertsdam",0,9,16.4,1
2015-10-09,"Joubertsdam",0,NA,NA,2
2015-10-09,"Joubertsdam",0,10.8,17.1,3
2015-10-11,"Joubertsdam",0,7.8,16.6,1
2015-10-11,"Joubertsdam",0,8,16.5,2
2015-10-12,"Joubertsdam",0,8.2,16.4,1
2015-10-12,"Joubertsdam",0,9,16.9,2
2015-10-12,"Joubertsdam",0,9.5,17.4,3
2015-10-13,"Joubertsdam",1,10.6,16.9,1
2015-10-14,"Joubertsdam",0,9.8,17,1
2015-10-14,"Joubertsdam",0,8.9,17,2
2015-10-15,"Joubertsdam",0,7.9,16.9,1
2015-10-15,"Joubertsdam",0,8.6,17.1,2
2015-10-16,"Joubertsdam",0,9.4,16.9,1
2015-10-16,"Joubertsdam",0,9.5,17.2,2
2015-10-16,"Joubertsdam",0,9.5,17,3
2015-10-17,"Joubertsdam",0,9.9,16.8,1
2015-10-17,"Joubertsdam",0,9.9,17.1,2
2015-10-17,"Joubertsdam",0,10.8,17.6,3
2015-10-18,"Joubertsdam",0,10.4,17.5,1
2015-10-18,"Joubertsdam",0,8.9,17.4,2
2015-10-18,"Joubertsdam",0,9.9,17.6,3
2015-10-19,"Joubertsdam",0,8.1,16.8,1
2015-10-19,"Joubertsdam",0,9.4,16.7,2
2015-10-19,"Joubertsdam",0,7.1,16.9,3
2015-10-20,"Joubertsdam",0,9.3,15.5,1
2015-10-20,"Joubertsdam",0,8.5,16.1,2
2015-10-21,"Joubertsdam",0,11.2,17.4,1
2015-10-22,"Joubertsdam",0,7.9,16.8,1
2015-10-22,"Joubertsdam",0,11.5,16,2
2015-10-24,"Joubertsdam",0,11.5,14.6,1
2015-10-24,"Joubertsdam",0,10.4,14.9,2
2015-10-24,"Joubertsdam",0,9,15.5,3
2015-10-25,"Joubertsdam",0,10.2,14,1
2015-10-25,"Joubertsdam",0,12,14.7,2
2015-10-25,"Joubertsdam",0,11.1,14.9,3
2015-10-27,"Joubertsdam",0,10.7,15.9,1
2015-10-27,"Joubertsdam",0,10.6,15.7,2
2015-10-28,"Joubertsdam",0,8.3,15.2,1
2015-10-28,"Joubertsdam",0,10.5,15.7,2
2015-10-28,"Joubertsdam",0,10.4,16.6,3
2015-10-29,"Joubertsdam",0,10.1,16.6,1
2015-10-29,"Joubertsdam",0,11.5,16.9,2
2015-10-30,"Joubertsdam",0,11.2,16.9,1
2015-10-30,"Joubertsdam",0,7.9,14.8,2
2015-10-31,"Joubertsdam",0,10,14.8,1
2015-11-02,"Joubertsdam",0,11.5,14.5,1
2015-11-02,"Joubertsdam",0,11.9,15,2
2015-11-02,"Joubertsdam",0,10.9,16.4,3
2015-11-03,"Joubertsdam",0,10,14.1,1
2015-11-03,"Joubertsdam",0,8,14.9,2
2015-11-04,"Joubertsdam",0,9,13.1,1
2015-11-04,"Joubertsdam",0,9.5,13.2,2
2015-11-04,"Joubertsdam",0,9.8,14.5,3
2015-11-05,"Joubertsdam",0,9.5,13.4,1
2015-11-05,"Joubertsdam",0,9.9,14,2
2015-11-06,"Joubertsdam",0,8.2,13.7,1
2015-11-07,"Joubertsdam",0,10.3,15.1,1
2015-11-07,"Joubertsdam",0,10,15.4,2
2015-11-08,"Joubertsdam",0,9.5,16.3,1
2015-11-08,"Joubertsdam",0,9.9,16.5,2
2015-11-09,"Joubertsdam",0,9.9,17.5,1
2015-11-09,"Joubertsdam",0,8.5,17.9,2
2015-11-10,"Joubertsdam",0,10.9,18.1,1
2015-11-10,"Joubertsdam",1,11,18,2
2015-11-11,"Joubertsdam",0,8.7,18.3,1
2015-11-11,"Joubertsdam",0,11.1,18.9,2
2015-11-12,"Joubertsdam",0,9.7,18.1,1
2015-11-12,"Joubertsdam",0,10.2,18,2
2015-11-12,"Joubertsdam",0,10.1,19.2,3
2015-11-14,"Joubertsdam",0,NA,18,1
2015-11-14,"Joubertsdam",0,10.8,18.4,2
2015-11-14,"Joubertsdam",0,10,18.4,3
2015-11-15,"Joubertsdam",0,11,18.6,1
2015-11-15,"Joubertsdam",0,12.5,18.8,2
2015-11-16,"Joubertsdam",2,10.1,18.4,1
2015-11-16,"Joubertsdam",0,11,18.2,2
2015-11-16,"Joubertsdam",0,11,18.5,3
2015-11-17,"Joubertsdam",1,12.1,18.1,1
2015-11-17,"Joubertsdam",1,9,18.5,2
2015-11-17,"Joubertsdam",0,9.8,18.6,3
2015-11-18,"Joubertsdam",0,7.5,18.4,1
2015-11-18,"Joubertsdam",1,7,18.5,2
2015-11-18,"Joubertsdam",1,8,18.4,3
2015-11-19,"Joubertsdam",0,10.5,17.4,1
2015-11-19,"Joubertsdam",1,11.2,18.2,2
2015-11-22,"Joubertsdam",0,NA,17.6,1
2015-11-22,"Joubertsdam",1,10.7,18,2
2015-11-22,"Joubertsdam",1,11.5,18.2,3
2015-11-23,"Joubertsdam",0,10,18,1
2015-11-23,"Joubertsdam",1,10,17,2
2015-11-23,"Joubertsdam",0,10,18,3
2015-11-24,"Joubertsdam",0,10,18,1
2015-11-24,"Joubertsdam",0,10,18.4,2
2015-11-24,"Joubertsdam",0,NA,18,3
2015-11-25,"Joubertsdam",0,10.1,19.3,1
2015-11-25,"Joubertsdam",0,11,18,2
2015-11-25,"Joubertsdam",0,NA,19.8,3
2015-11-26,"Joubertsdam",0,11.2,18.7,1
2015-11-26,"Joubertsdam",0,11,18,2
2015-11-28,"Joubertsdam",0,8,13.7,1
2015-11-28,"Joubertsdam",0,11.2,13.2,2
2015-11-29,"Joubertsdam",0,NA,13.1,1
2015-11-29,"Joubertsdam",0,7.5,13.1,2
2015-11-30,"Joubertsdam",0,12,12.2,1
2015-11-30,"Joubertsdam",0,11.2,12.9,2
2015-11-30,"Joubertsdam",0,10,13,3
2015-12-01,"Joubertsdam",0,9.8,13.4,1
2015-12-01,"Joubertsdam",0,9.5,13.7,2
2015-12-01,"Joubertsdam",0,9,14.1,3
2015-12-02,"Joubertsdam",0,9.2,15.8,1
2015-12-03,"Joubertsdam",0,10.9,13.2,1
2015-12-03,"Joubertsdam",0,10,13,2
2015-12-03,"Joubertsdam",0,10.2,13.2,3
2015-12-04,"Joubertsdam",0,NA,12.3,1
2015-12-04,"Joubertsdam",0,9.1,12.9,2
2015-12-04,"Joubertsdam",0,8.5,13.1,3
2015-12-05,"Joubertsdam",0,10.1,12.3,1
2015-12-05,"Joubertsdam",0,10,12.5,2
2015-12-06,"Joubertsdam",0,8.7,13.4,1
2015-12-06,"Joubertsdam",0,10.7,15.6,2
2015-12-07,"Joubertsdam",0,9.5,16,1
2015-12-07,"Joubertsdam",0,9.5,16,2
2015-12-08,"Joubertsdam",0,8.9,16,1
2015-12-09,"Joubertsdam",0,9,16,1
2015-12-09,"Joubertsdam",0,9.3,16.7,2
2015-12-09,"Joubertsdam",0,9,NA,3
2015-12-10,"Joubertsdam",0,8,17,1
2015-12-11,"Joubertsdam",0,9.1,17.4,1
2015-12-12,"Joubertsdam",0,7.5,19.4,1
2015-12-12,"Joubertsdam",0,8.1,19.4,2
2015-12-13,"Joubertsdam",0,10.2,18.6,1
2015-12-13,"Joubertsdam",0,7.6,18.7,2
2015-12-14,"Joubertsdam",0,9.7,18,1
2015-12-14,"Joubertsdam",0,8.6,18.6,2
2015-12-14,"Joubertsdam",0,8.4,18,3
2015-12-15,"Joubertsdam",0,10,18.4,1
2015-12-16,"Joubertsdam",0,10,19,1
2015-12-16,"Joubertsdam",0,12.1,20.2,2
2015-12-17,"Joubertsdam",0,12,18.7,1
2015-12-17,"Joubertsdam",0,8.3,19.7,2
2015-12-18,"Joubertsdam",0,9,19,1
2015-12-18,"Joubertsdam",0,NA,NA,2
2015-12-18,"Joubertsdam",0,11.5,21.5,3
2015-12-19,"Joubertsdam",0,11.1,20.2,1
2015-12-19,"Joubertsdam",0,10,20.6,2
2015-12-20,"Joubertsdam",0,12,19.8,1
2015-12-20,"Joubertsdam",0,10,NA,2
2015-12-20,"Joubertsdam",0,NA,NA,3
2015-12-22,"Joubertsdam",0,10,19,1
2015-12-22,"Joubertsdam",0,13.5,19.5,2
2015-12-22,"Joubertsdam",0,NA,NA,3
2015-12-23,"Joubertsdam",0,9.8,19,1
2015-12-23,"Joubertsdam",0,10,19.4,2
2015-12-23,"Joubertsdam",0,9.7,19.8,3
2015-12-26,"Joubertsdam",0,10,19.7,1
2015-12-26,"Joubertsdam",0,10.4,19.7,2
2015-12-26,"Joubertsdam",0,9,20,3
2015-12-26,"Joubertsdam",0,11.4,20.1,4
2015-12-27,"Joubertsdam",0,10,19.8,1
2015-12-27,"Joubertsdam",0,NA,NA,2
2015-12-27,"Joubertsdam",0,10.3,20.2,3
2015-12-28,"Joubertsdam",0,11,19.7,1
2015-12-28,"Joubertsdam",0,9.5,20.2,2
2015-12-28,"Joubertsdam",0,10,20,3
2015-12-29,"Joubertsdam",0,10.1,20.1,1
2015-12-29,"Joubertsdam",0,10,19,2
2015-12-29,"Joubertsdam",0,10,20.2,3
2015-12-30,"Joubertsdam",0,11,15.4,1
2015-12-30,"Joubertsdam",0,10.5,15.6,2
2015-12-30,"Joubertsdam",0,9.8,15.5,3
2015-12-31,"Joubertsdam",0,10,NA,1
2015-12-31,"Joubertsdam",0,11,NA,2
2015-12-31,"Joubertsdam",0,7.9,19,3
2016-01-02,"Joubertsdam",1,12.4,19.8,1
2016-01-02,"Joubertsdam",1,10,NA,2
2016-01-02,"Joubertsdam",1,11.8,20.1,3
2016-01-03,"Joubertsdam",1,10,19,1
2016-01-03,"Joubertsdam",1,12.1,19.4,2
2016-01-03,"Joubertsdam",1,12,18.7,3
2016-01-04,"Joubertsdam",0,10,18,1
2016-01-04,"Joubertsdam",0,11,19,2
2016-01-04,"Joubertsdam",0,10.8,19.1,3
2016-01-05,"Joubertsdam",0,9.7,17.3,1
2016-01-05,"Joubertsdam",0,10.1,17.5,2
2016-01-05,"Joubertsdam",0,10,18,3
2016-01-08,"Joubertsdam",0,11,17.9,1
2016-01-10,"Joubertsdam",0,10.2,13,1
2016-01-12,"Joubertsdam",0,9.2,12.2,1
2016-01-18,"Joubertsdam",0,11.9,12.9,1
2016-01-18,"Joubertsdam",0,11.1,13.1,2
2016-01-29,"Joubertsdam",1,8.6,19.5,1
2016-01-30,"Joubertsdam",1,8.1,19.6,1
2016-01-31,"Joubertsdam",0,10.2,17.4,1
2016-02-01,"Joubertsdam",0,9.6,18,1
2016-02-03,"Joubertsdam",1,8.9,14.9,1
2016-02-04,"Joubertsdam",0,9.2,13.9,1
2016-02-05,"Joubertsdam",0,9.4,12.3,1
2016-02-05,"Joubertsdam",0,9.2,12.4,2
2016-02-12,"Joubertsdam",0,10,15.8,1
2016-02-14,"Joubertsdam",0,7.8,15.9,1
2016-02-14,"Joubertsdam",0,8.2,16.2,2
2016-02-15,"Joubertsdam",0,NA,16.9,1
2016-02-16,"Joubertsdam",0,NA,16.9,1
2016-02-18,"Joubertsdam",1,9.7,15.4,1
2016-02-19,"Joubertsdam",0,9.8,16.2,1
2016-02-19,"Joubertsdam",0,8.7,16.4,2
2016-02-20,"Joubertsdam",0,9.7,15.7,1
2016-02-20,"Joubertsdam",0,10.1,16,2
2016-02-21,"Joubertsdam",0,12.1,16.4,1
2016-02-21,"Joubertsdam",0,11,16.2,2
2016-02-22,"Joubertsdam",0,9.8,17.6,1
2016-02-22,"Joubertsdam",0,9.2,18.4,2
2016-02-23,"Joubertsdam",0,11.1,17.6,1
2016-02-24,"Joubertsdam",0,9.2,17.3,1
2016-02-24,"Joubertsdam",0,9.8,18.6,2
2016-02-25,"Joubertsdam",0,9.56,18.4,1
2016-02-26,"Joubertsdam",0,11.7,18.6,1
2016-02-27,"Joubertsdam",0,11.1,18.3,1
2016-02-27,"Joubertsdam",0,11.2,19.1,2
2016-02-28,"Joubertsdam",0,10.2,18.6,1
2016-02-28,"Joubertsdam",0,10.2,18.8,2
2016-02-29,"Joubertsdam",0,13.2,17.4,1
2016-02-29,"Joubertsdam",1,13.1,17.3,2
2016-03-01,"Joubertsdam",1,11.1,17.4,1
2016-03-01,"Joubertsdam",0,8.7,17.5,2
2016-03-02,"Joubertsdam",1,12.9,19.5,1
2016-03-02,"Joubertsdam",0,11.5,18.7,2
2016-03-02,"Joubertsdam",0,11.7,18.8,3
2016-03-03,"Joubertsdam",0,12.8,19.1,1
2016-03-03,"Joubertsdam",0,12.2,19.9,2
2016-03-04,"Joubertsdam",0,9.1,16.9,1
2016-03-04,"Joubertsdam",0,8.2,15.8,2
2016-03-05,"Joubertsdam",0,10.9,17,1
2016-03-05,"Joubertsdam",0,11.2,17.1,2
